logt,num,r,Hindex
7.65,49,-3.167,0.095275
7.65,50,-3.233,0.095275
7.65,51,-3.247,0.095275
7.65,52,-3.242,0.095765
7.65,53,-3.185,0.096235
7.65,54,-3.148,0.096215
7.65,55,-3.113,0.09868500000000001
7.65,56,-3.1310000000000002,0.097195
7.65,57,-3.147,0.09597
7.65,58,-3.238,0.096255
7.65,59,-3.361,0.09602999999999999
7.65,60,-3.512,0.09556
7.65,61,-3.67,0.095845
7.65,62,-3.78,0.09486499999999999
7.65,63,-3.89,0.09415
7.65,64,-4.004,0.093435
7.65,65,-4.123,0.09196499999999999
7.65,66,-4.25,0.08976
7.65,67,-4.382,0.0868
7.65,68,-4.519,0.080105
7.65,69,-4.588,0.07739
7.65,70,-4.659,0.07143
7.65,71,-4.729,0.06448999999999999
7.65,72,-4.796,0.05657
7.65,73,-4.852,0.052445000000000006
7.7,0,12.277000000000001,0.29594000000000004
7.7,1,11.315999999999999,0.26694
7.7,2,10.712,0.254685
7.7,3,10.245999999999999,0.25359
7.7,4,9.84,0.255535
7.7,5,9.431000000000001,0.25706999999999997
7.7,6,9.019,0.249875
7.7,7,8.591000000000001,0.24105
7.7,8,8.59,0.24105
7.7,9,8.165,0.229345
7.7,10,7.765,0.21694499999999997
7.7,11,6.952999999999999,0.195285
7.7,12,6.162000000000001,0.179805
7.7,13,5.803,0.17234000000000002
7.7,14,5.4670000000000005,0.165915
7.7,15,4.888999999999999,0.15039
7.7,16,4.381,0.1367
7.7,17,3.911,0.12076500000000001
7.7,18,3.866,0.118745
7.7,19,3.4619999999999997,0.10232000000000001
7.7,20,3.095,0.08340499999999999
7.7,21,2.793,0.060204999999999995
7.7,22,2.509,0.030719999999999997
7.7,23,2.2680000000000002,0.00299
7.7,24,2.064,-0.014190000000000001
7.7,25,1.881,-0.01933
7.7,26,1.806,-0.020390000000000002
7.7,27,1.7280000000000002,-0.018430000000000002
7.7,28,1.452,-0.008815
7.7,29,1.1,0.012065000000000001
7.7,30,0.596,0.03821
7.7,31,0.534,0.040455
7.7,32,0.165,0.05315
7.7,33,-0.159,0.062354999999999994
7.7,34,-0.205,0.063355
7.7,35,-0.565,0.07080499999999999
7.7,36,-0.626,0.071805
7.7,37,-0.922,0.07652
7.7,38,-0.977,0.077765
7.7,39,-1.262,0.081745
7.7,40,-1.5119999999999998,0.084235
7.7,41,-1.713,0.085725
7.7,42,-1.755,0.08548
7.7,43,-1.9769999999999999,0.087725
7.7,44,-2.193,0.08847999999999999
7.7,45,-2.405,0.08999
7.7,46,-2.6180000000000003,0.0915
7.7,47,-2.827,0.092275
7.7,48,-2.929,0.092785
7.7,49,-3.022,0.093295
7.7,50,-3.0860000000000003,0.093295
7.7,51,-3.102,0.093295
7.7,52,-3.097,0.09478500000000001
7.7,53,-3.045,0.09525499999999999
7.7,54,-3.003,0.095235
7.7,55,-2.97,0.09595
7.7,56,-2.972,0.095705
7.7,57,-2.958,0.094725
7.7,58,-3.0460000000000003,0.09501
7.7,59,-3.176,0.09478500000000001
7.7,60,-3.335,0.094825
7.7,61,-3.5010000000000003,0.094355
7.7,62,-3.613,0.09312999999999999
7.7,63,-3.7260000000000004,0.09166
7.7,64,-3.841,0.091945
7.7,65,-3.9589999999999996,0.09022999999999999
7.7,66,-4.082,0.087515
7.7,67,-4.208,0.08331000000000001
7.7,68,-4.338,0.077615
7.7,69,-4.404,0.0739
7.7,70,-4.4719999999999995,0.06694
7.7,71,-4.539,0.061
7.7,72,-4.6,0.053835
7.7,73,-4.651,0.050464999999999996
7.75,0,12.277000000000001,0.29594000000000004
7.75,1,11.315999999999999,0.26694
7.75,2,10.712,0.254685
7.75,3,10.245999999999999,0.25359
7.75,4,9.84,0.255535
7.75,5,9.431000000000001,0.25706999999999997
7.75,6,9.019,0.249875
7.75,7,8.59,0.24180500000000002
7.75,8,8.165,0.229345
7.75,9,7.765,0.21694499999999997
7.75,10,6.952999999999999,0.195285
7.75,11,6.162000000000001,0.18056
7.75,12,5.952000000000001,0.17593
7.75,13,5.466,0.165915
7.75,14,4.888,0.150145
7.75,15,4.887,0.151145
7.75,16,4.376,0.135945
7.75,17,3.985,0.12354000000000001
7.75,18,3.865,0.118745
7.75,19,3.4610000000000003,0.10232000000000001
7.75,20,3.094,0.08340499999999999
7.75,21,2.792,0.06096
7.75,22,2.5069999999999997,0.030719999999999997
7.75,23,2.266,0.00299
7.75,24,2.061,-0.014944999999999998
7.75,25,1.8780000000000001,-0.01933
7.75,26,1.8030000000000002,-0.020635
7.75,27,1.724,-0.019430000000000003
7.75,28,1.4469999999999998,-0.008815
7.75,29,1.093,0.01182
7.75,30,0.6609999999999999,0.034475
7.75,31,0.5820000000000001,0.037965
7.75,32,0.14300000000000002,0.05315
7.75,33,-0.05,0.059129999999999995
7.75,34,-0.239,0.063355
7.75,35,-0.491,0.068825
7.75,36,-0.614,0.07056
7.75,37,-0.852,0.07454
7.75,38,-0.996,0.077275
7.75,39,-1.145,0.078765
7.75,40,-1.393,0.082255
7.75,41,-1.6230000000000002,0.083745
7.75,42,-1.841,0.0855
7.75,43,-1.905,0.0865
7.75,44,-2.063,0.0865
7.75,45,-2.272,0.088765
7.75,46,-2.481,0.090275
7.75,47,-2.687,0.090295
7.75,48,-2.787,0.090805
7.75,49,-2.88,0.09031499999999999
7.75,50,-2.9389999999999996,0.09107
7.75,51,-2.9560000000000004,0.091315
7.75,52,-2.949,0.09205
7.75,53,-2.897,0.093275
7.75,54,-2.8569999999999998,0.0935
7.75,55,-2.826,0.094725
7.75,56,-2.824,0.09397
7.75,57,-2.806,0.09374500000000001
7.75,58,-2.877,0.09252
7.75,59,-2.997,0.09305
7.75,60,-3.155,0.092335
7.75,61,-3.324,0.091865
7.75,62,-3.4939999999999998,0.090905
7.75,63,-3.609,0.09018999999999999
7.75,64,-3.7260000000000004,0.08872000000000001
7.75,65,-3.786,0.08774
7.75,66,-3.8939999999999997,0.08427
7.75,67,-4.005,0.08031
7.75,68,-4.118,0.07586
7.75,69,-4.235,0.06692000000000001
7.75,70,-4.292,0.062470000000000005
7.75,71,-4.348,0.056285
7.75,72,-4.4,0.049365
7.75,73,-4.441,0.047994999999999996
7.8,0,12.277000000000001,0.29594000000000004
7.8,1,11.315999999999999,0.26694
7.8,2,10.712,0.254685
7.8,3,10.245999999999999,0.25459
7.8,4,9.84,0.255535
7.8,5,9.431000000000001,0.25706999999999997
7.8,6,9.019,0.249875
7.8,7,8.59,0.24180500000000002
7.8,8,8.165,0.229345
7.8,9,7.765,0.21694499999999997
7.8,10,6.952999999999999,0.195285
7.8,11,6.1610000000000005,0.180805
7.8,12,6.101,0.17952
7.8,13,5.465,0.165915
7.8,14,4.995,0.153695
7.8,15,4.883,0.15039
7.8,16,4.4639999999999995,0.13923
7.8,17,4.37,0.13619
7.8,18,4.06,0.125825
7.8,19,3.864,0.118745
7.8,20,3.46,0.102075
7.8,21,3.093,0.08340499999999999
7.8,22,2.79,0.060204999999999995
7.8,23,2.506,0.03172
7.8,24,2.2640000000000002,0.00399
7.8,25,2.059,-0.014190000000000001
7.8,26,1.875,-0.01933
7.8,27,1.7990000000000002,-0.020635
7.8,28,1.72,-0.019430000000000003
7.8,29,1.4409999999999998,-0.009059999999999999
7.8,30,1.084,0.01182
7.8,31,0.775,0.02925
7.8,32,0.5660000000000001,0.037965
7.8,33,0.11900000000000001,0.053904999999999995
7.8,34,0.057999999999999996,0.05539500000000001
7.8,35,-0.27699999999999997,0.06411
7.8,36,-0.37799999999999995,0.065845
7.8,37,-0.672,0.07107000000000001
7.8,38,-0.736,0.072315
7.8,39,-1.016,0.076785
7.8,40,-1.085,0.07803
7.8,41,-1.275,0.07952000000000001
7.8,42,-1.5030000000000001,0.08152000000000001
7.8,43,-1.719,0.08352000000000001
7.8,44,-1.9280000000000002,0.085275
7.8,45,-2.134,0.086785
7.8,46,-2.195,0.08653999999999999
7.8,47,-2.345,0.08805
7.8,48,-2.5469999999999997,0.08807000000000001
7.8,49,-2.6439999999999997,0.08857999999999999
7.8,50,-2.734,0.08909
7.8,51,-2.792,0.08909
7.8,52,-2.8089999999999997,0.089335
7.8,53,-2.804,0.089825
7.8,54,-2.752,0.09105
7.8,55,-2.7119999999999997,0.092275
7.8,56,-2.682,0.09274500000000001
7.8,57,-2.678,0.09274500000000001
7.8,58,-2.661,0.091765
7.8,59,-2.74,0.091295
7.8,60,-2.8680000000000003,0.09007000000000001
7.8,61,-3.023,0.0906
7.8,62,-3.182,0.089885
7.8,63,-3.341,0.08817
7.8,64,-3.447,0.08845499999999999
7.8,65,-3.555,0.08623
7.8,66,-3.609,0.08425
7.8,67,-3.713,0.08177999999999999
7.8,68,-3.819,0.07682
7.8,69,-3.927,0.071615
7.8,70,-4.037,0.063185
7.8,71,-4.091,0.05749
7.8,72,-4.1419999999999995,0.05206
7.8,73,-4.188,0.047405
7.8,74,-4.226,0.047035
7.85,0,12.277000000000001,0.29594000000000004
7.85,1,11.315999999999999,0.26694
7.85,2,10.712,0.254685
7.85,3,10.245999999999999,0.25459
7.85,4,9.84,0.25529
7.85,5,9.431000000000001,0.25706999999999997
7.85,6,9.019,0.249875
7.85,7,8.589,0.24105
7.85,8,8.165,0.230345
7.85,9,7.765,0.21694499999999997
7.85,10,6.952999999999999,0.195285
7.85,11,6.16,0.179805
7.85,12,5.462999999999999,0.16516
7.85,13,5.101,0.15649000000000002
7.85,14,4.88,0.150145
7.85,15,4.556,0.14127
7.85,16,4.364,0.13619
7.85,17,4.1339999999999995,0.1286
7.85,18,3.863,0.118745
7.85,19,3.4589999999999996,0.102075
7.85,20,3.091,0.08365
7.85,21,2.7880000000000003,0.060204999999999995
7.85,22,2.504,0.03172
7.85,23,2.262,0.0037450000000000005
7.85,24,2.056,-0.014190000000000001
7.85,25,1.8719999999999999,-0.018575
7.85,26,1.795,-0.020635
7.85,27,1.716,-0.018675
7.85,28,1.4340000000000002,-0.009815
7.85,29,1.074,0.011575
7.85,30,0.889,0.02178
7.85,31,0.547,0.037965
7.85,32,0.18899999999999997,0.05017
7.85,33,0.09,0.05366
7.85,34,-0.253,0.061864999999999996
7.85,35,-0.321,0.06411
7.85,36,-0.601,0.06933500000000001
7.85,37,-0.742,0.071825
7.85,38,-0.899,0.07431499999999999
7.85,39,-1.146,0.07705
7.85,40,-1.199,0.077295
7.85,41,-1.382,0.080295
7.85,42,-1.597,0.08154
7.85,43,-1.804,0.08229500000000001
7.85,44,-2.0069999999999997,0.08380499999999999
7.85,45,-2.209,0.08507
7.85,46,-2.408,0.08609
7.85,47,-2.504,0.0866
7.85,48,-2.593,0.086355
7.85,49,-2.645,0.08711
7.85,50,-2.661,0.08711
7.85,51,-2.662,0.08711
7.85,52,-2.658,0.087845
7.85,53,-2.608,0.088315
7.85,54,-2.568,0.090295
7.85,55,-2.539,0.090765
7.85,56,-2.533,0.09152
7.85,57,-2.516,0.09054
7.85,58,-2.6039999999999996,0.08907000000000001
7.85,59,-2.738,0.08884500000000001
7.85,60,-2.889,0.088375
7.85,61,-3.04,0.086905
7.85,62,-3.187,0.08694500000000001
7.85,63,-3.284,0.084965
7.85,64,-3.3819999999999997,0.082495
7.85,65,-3.432,0.081005
7.85,66,-3.53,0.078045
7.85,67,-3.6310000000000002,0.074085
7.85,68,-3.734,0.06788
7.85,69,-3.838,0.059204999999999994
7.85,70,-3.89,0.053755
7.85,71,-3.937,0.04808
7.85,72,-3.9760000000000004,0.045689999999999995
7.9,0,12.277000000000001,0.29594000000000004
7.9,1,11.315999999999999,0.26694
7.9,2,10.712,0.254685
7.9,3,10.245,0.253835
7.9,4,9.84,0.25529
7.9,5,9.43,0.256315
7.9,6,9.019,0.249875
7.9,7,8.589,0.24105
7.9,8,8.165,0.230345
7.9,9,7.765,0.21694499999999997
7.9,10,6.952999999999999,0.195285
7.9,11,6.16,0.180805
7.9,12,5.462000000000001,0.16516
7.9,13,5.207999999999999,0.16004000000000002
7.9,14,4.876,0.15039
7.9,15,4.647,0.1438
7.9,16,4.357,0.135435
7.9,17,4.208,0.130375
7.9,18,3.862,0.118745
7.9,19,3.457,0.10232000000000001
7.9,20,3.09,0.08340499999999999
7.9,21,2.786,0.060204999999999995
7.9,22,2.502,0.03172
7.9,23,2.259,0.00399
7.9,24,2.052,-0.014190000000000001
7.9,25,1.868,-0.018575
7.9,26,1.79,-0.020635
7.9,27,1.7109999999999999,-0.018675
7.9,28,1.4269999999999998,-0.009059999999999999
7.9,29,1.063,0.011575
7.9,30,1.004,0.01431
7.9,31,0.527,0.03772
7.9,32,0.301,0.046189999999999995
7.9,33,0.055999999999999994,0.05366
7.9,34,-0.14400000000000002,0.05864
7.9,35,-0.374,0.06386499999999999
7.9,36,-0.48700000000000004,0.066355
7.9,37,-0.763,0.071335
7.9,38,-0.828,0.07157999999999999
7.9,39,-1.028,0.074825
7.9,40,-1.254,0.077315
7.9,41,-1.351,0.078315
7.9,42,-1.475,0.078315
7.9,43,-1.679,0.08107
7.9,44,-1.879,0.08158
7.9,45,-2.0780000000000003,0.082845
7.9,46,-2.272,0.08411
7.9,47,-2.365,0.08362
7.9,48,-2.451,0.08413
7.9,49,-2.502,0.08413
7.9,50,-2.52,0.084375
7.9,51,-2.513,0.085865
7.9,52,-2.464,0.08709
7.9,53,-2.428,0.08756
7.9,54,-2.401,0.089785
7.9,55,-2.395,0.089785
7.9,56,-2.379,0.08756
7.9,57,-2.4730000000000003,0.08709
7.9,58,-2.613,0.08662
7.9,59,-2.7769999999999997,0.08515
7.9,60,-2.932,0.084435
7.9,61,-3.0860000000000003,0.08272
7.9,62,-3.2439999999999998,0.07876
7.9,63,-3.325,0.07529
7.9,64,-3.409,0.07132999999999999
7.9,65,-3.495,0.066615
7.9,66,-3.583,0.05992000000000001
7.9,67,-3.6689999999999996,0.051754999999999995
7.9,68,-3.7439999999999998,0.043894999999999997
7.9,69,-3.773,0.04375
7.95,0,12.277000000000001,0.29594000000000004
7.95,1,11.315999999999999,0.26794
7.95,2,10.712,0.254685
7.95,3,10.245,0.25359
7.95,4,9.84,0.25529
7.95,5,9.43,0.256315
7.95,6,9.019,0.249875
7.95,7,8.589,0.24105
7.95,8,8.165,0.230345
7.95,9,7.765,0.21694499999999997
7.95,10,6.952999999999999,0.195285
7.95,11,6.16,0.18056
7.95,12,5.46,0.16516
7.95,13,5.314,0.16159
7.95,14,4.871,0.15039
7.95,15,4.739,0.14684
7.95,16,4.349,0.135435
7.95,17,4.283,0.13366
7.95,18,3.861,0.118745
7.95,19,3.4560000000000004,0.102075
7.95,20,3.088,0.08365
7.95,21,2.784,0.060204999999999995
7.95,22,2.499,0.030719999999999997
7.95,23,2.256,0.00399
7.95,24,2.049,-0.013434999999999999
7.95,25,1.864,-0.01882
7.95,26,1.785,-0.019880000000000002
7.95,27,1.705,-0.018675
7.95,28,1.419,-0.009304999999999999
7.95,29,1.151,0.005104999999999999
7.95,30,1.0490000000000002,0.010575
7.95,31,0.504,0.037475
7.95,32,0.415,0.040964999999999994
7.95,33,0.018000000000000002,0.053415
7.95,34,-0.034,0.05466
7.95,35,-0.354,0.062375
7.95,36,-0.43700000000000006,0.06462000000000001
7.95,37,-0.649,0.068355
7.95,38,-0.892,0.071845
7.95,39,-0.9359999999999999,0.07284500000000001
7.95,40,-1.1340000000000001,0.07409
7.95,41,-1.345,0.07608999999999999
7.95,42,-1.547,0.07808999999999999
7.95,43,-1.56,0.07808999999999999
7.95,44,-1.751,0.079355
7.95,45,-1.946,0.08086499999999999
7.95,46,-2.135,0.08113
7.95,47,-2.226,0.08064
7.95,48,-2.31,0.08139500000000001
7.95,49,-2.359,0.08115
7.95,50,-2.378,0.08139500000000001
7.95,51,-2.372,0.082885
7.95,52,-2.326,0.085355
7.95,53,-2.29,0.08533500000000001
7.95,54,-2.265,0.086805
7.95,55,-2.2569999999999997,0.08656
7.95,56,-2.24,0.08557999999999999
7.95,57,-2.336,0.08511
7.95,58,-2.4730000000000003,0.083885
7.95,59,-2.6260000000000003,0.083415
7.95,60,-2.7710000000000004,0.081945
7.95,61,-2.912,0.07923
7.95,62,-3.054,0.07527
7.95,63,-3.133,0.0728
7.95,64,-3.214,0.068085
7.95,65,-3.2969999999999997,0.063125
7.95,66,-3.3819999999999997,0.05542999999999999
7.95,67,-3.463,0.04802
7.95,68,-3.532,0.04167
8.0,0,12.277000000000001,0.29594000000000004
8.0,1,11.315999999999999,0.26794
8.0,2,10.712,0.25444
8.0,3,10.245,0.25359
8.0,4,9.84,0.25529
8.0,5,9.43,0.25706999999999997
8.0,6,9.019,0.249875
8.0,7,8.589,0.24105
8.0,8,8.165,0.230345
8.0,9,7.765,0.2167
8.0,10,6.954,0.19604000000000002
8.0,11,6.159,0.180805
8.0,12,5.459,0.16616
8.0,13,5.425,0.16414
8.0,14,4.8660000000000005,0.15039
8.0,15,4.831,0.149125
8.0,16,4.342,0.13568
8.0,17,3.86,0.119745
8.0,18,3.4539999999999997,0.102075
8.0,19,3.0860000000000003,0.08365
8.0,20,2.782,0.06096
8.0,21,2.497,0.031475
8.0,22,2.253,0.004745
8.0,23,2.044,-0.01319
8.0,24,1.859,-0.01782
8.0,25,1.7790000000000001,-0.019880000000000002
8.0,26,1.699,-0.01892
8.0,27,1.41,-0.009304999999999999
8.0,28,1.262,-0.0026100000000000003
8.0,29,1.034,0.01133
8.0,30,0.5479999999999999,0.034985
8.0,31,0.47700000000000004,0.037475
8.0,32,0.09699999999999999,0.050435
8.0,33,-0.027000000000000003,0.05417
8.0,34,-0.244,0.05915
8.0,35,-0.514,0.064375
8.0,36,-0.532,0.06513
8.0,37,-0.775,0.068865
8.0,38,-0.997,0.07211000000000001
8.0,39,-1.079,0.07235499999999999
8.0,40,-1.2229999999999999,0.07411000000000001
8.0,41,-1.423,0.07511
8.0,42,-1.617,0.076375
8.0,43,-1.8090000000000002,0.077885
8.0,44,-1.889,0.077395
8.0,45,-1.9969999999999999,0.07815
8.0,46,-2.085,0.07766
8.0,47,-2.167,0.078415
8.0,48,-2.215,0.07817
8.0,49,-2.235,0.078415
8.0,50,-2.23,0.08090499999999999
8.0,51,-2.186,0.082375
8.0,52,-2.1519999999999997,0.083355
8.0,53,-2.127,0.08557999999999999
8.0,54,-2.1180000000000003,0.08557999999999999
8.0,55,-2.101,0.083355
8.0,56,-2.197,0.081885
8.0,57,-2.332,0.08090499999999999
8.0,58,-2.475,0.080435
8.0,59,-2.608,0.07921
8.0,60,-2.736,0.07649500000000001
8.0,61,-2.863,0.07178
8.0,62,-2.9410000000000003,0.06955499999999999
8.0,63,-3.0189999999999997,0.064595
8.0,64,-3.0989999999999998,0.05939
8.0,65,-3.18,0.05145
8.0,66,-3.2560000000000002,0.044795
8.0,67,-3.319,0.040445
8.05,0,12.277000000000001,0.29594000000000004
8.05,1,11.315999999999999,0.26794
8.05,2,10.712,0.25544
8.05,3,10.245,0.25359
8.05,4,9.839,0.255535
8.05,5,9.43,0.25706999999999997
8.05,6,9.019,0.249875
8.05,7,8.589,0.24180500000000002
8.05,8,8.165,0.230345
8.05,9,7.765,0.2177
8.05,10,6.954,0.195795
8.05,11,6.159,0.180805
8.05,12,5.457000000000001,0.165405
8.05,13,4.864,0.15039
8.05,14,4.34,0.134925
8.05,15,3.858,0.118745
8.05,16,3.452,0.102075
8.05,17,3.0839999999999996,0.08365
8.05,18,2.779,0.060204999999999995
8.05,19,2.494,0.031475
8.05,20,2.249,0.004745
8.05,21,2.04,-0.01268
8.05,22,1.8530000000000002,-0.01882
8.05,23,1.7719999999999998,-0.019880000000000002
8.05,24,1.692,-0.01792
8.05,25,1.399,-0.009304999999999999
8.05,26,1.376,-0.009059999999999999
8.05,27,1.0170000000000001,0.011085
8.05,28,0.662,0.02876
8.05,29,0.446,0.03823
8.05,30,0.21,0.0457
8.05,31,-0.08,0.052925
8.05,32,-0.133,0.055170000000000004
8.05,33,-0.39899999999999997,0.06115
8.05,34,-0.61,0.064885
8.05,35,-0.657,0.065885
8.05,36,-0.878,0.06813
8.05,37,-1.085,0.07013
8.05,38,-1.272,0.071885
8.05,39,-1.297,0.071885
8.05,40,-1.489,0.073395
8.05,41,-1.6769999999999998,0.073905
8.05,42,-1.859,0.074925
8.05,43,-1.9469999999999998,0.07468
8.05,44,-2.0269999999999997,0.074435
8.1,0,12.277000000000001,0.29594000000000004
8.1,1,11.315999999999999,0.26794
8.1,2,10.712,0.25544
8.1,3,10.245,0.25359
8.1,4,9.839,0.255535
8.1,5,9.429,0.256315
8.1,6,9.019,0.249875
8.1,7,8.588,0.24105
8.1,8,8.165,0.230345
8.1,9,7.763999999999999,0.21694499999999997
8.1,10,6.954,0.195795
8.1,11,6.1579999999999995,0.180805
8.1,12,5.457000000000001,0.16516
8.1,13,4.862,0.149635
8.1,14,4.3389999999999995,0.13468
8.1,15,3.8560000000000003,0.118745
8.1,16,3.449,0.10232000000000001
8.1,17,3.082,0.08340499999999999
8.1,18,2.7760000000000002,0.06096
8.1,19,2.49,0.030719999999999997
8.1,20,2.245,0.004745
8.1,21,2.0340000000000003,-0.012435
8.1,22,1.847,-0.01782
8.1,23,1.764,-0.020880000000000003
8.1,24,1.6840000000000002,-0.018165
8.1,25,1.484,-0.014265
8.1,26,1.386,-0.01055
8.1,27,0.997,0.010085
8.1,28,0.778,0.022045
8.1,29,0.41,0.036985000000000004
8.1,30,0.324,0.04072
8.1,31,0.002,0.049944999999999996
8.1,32,-0.138,0.053435
8.1,33,-0.282,0.056925
8.1,34,-0.522,0.06166
8.1,35,-0.73,0.06490499999999999
8.1,36,-0.758,0.06490499999999999
8.1,37,-0.9640000000000001,0.06715
8.1,38,-1.159,0.068905
8.1,39,-1.348,0.069415
8.1,40,-1.534,0.069925
8.1,41,-1.565,0.07067999999999999
8.1,42,-1.7209999999999999,0.07119
8.1,43,-1.805,0.0707
8.1,44,-1.883,0.07045499999999999
8.1,45,-1.926,0.07145499999999999
8.1,46,-1.9480000000000002,0.0717
8.1,47,-1.946,0.07318999999999999
8.1,48,-1.906,0.076415
8.1,49,-1.876,0.078395
8.1,50,-1.857,0.08062000000000001
8.1,51,-1.845,0.080375
8.1,52,-1.8219999999999998,0.07864
8.1,53,-1.901,0.075415
8.1,54,-2.0669999999999997,0.074945
8.1,55,-2.1959999999999997,0.07272
8.1,56,-2.315,0.070495
8.1,57,-2.427,0.06677999999999999
8.1,58,-2.501,0.064555
8.1,59,-2.605,0.05835
8.1,60,-2.675,0.05239
8.1,61,-2.745,0.04745
8.1,62,-2.813,0.039775
8.1,63,-2.8710000000000004,0.035894999999999996
8.15,0,12.276,0.295185
8.15,1,11.315999999999999,0.26794
8.15,2,10.710999999999999,0.254685
8.15,3,10.245,0.25459
8.15,4,9.839,0.25529
8.15,5,9.429,0.25706999999999997
8.15,6,9.019,0.250875
8.15,7,8.588,0.24105
8.15,8,8.164,0.229345
8.15,9,7.763999999999999,0.21694499999999997
8.15,10,6.954,0.195795
8.15,11,6.157,0.179805
8.15,12,5.456,0.16516
8.15,13,4.861000000000001,0.150635
8.15,14,4.337,0.134925
8.15,15,3.8539999999999996,0.118745
8.15,16,3.447,0.102075
8.15,17,3.0789999999999997,0.08340499999999999
8.15,18,2.772,0.060204999999999995
8.15,19,2.4859999999999998,0.030719999999999997
8.15,20,2.24,0.004745
8.15,21,2.028,-0.01268
8.15,22,1.84,-0.018065
8.15,23,1.756,-0.020125
8.15,24,1.675,-0.018165
8.15,25,1.6019999999999999,-0.01645
8.15,26,1.3719999999999999,-0.009795
8.15,27,0.975,0.00984
8.15,28,0.893,0.014819999999999998
8.15,29,0.461,0.03325
8.15,30,0.369,0.037739999999999996
8.15,31,0.115,0.044965
8.15,32,-0.145,0.051945000000000005
8.15,33,-0.20800000000000002,0.05319
8.15,34,-0.405,0.057679999999999995
8.15,35,-0.623,0.059925
8.15,36,-0.8240000000000001,0.062925
8.15,37,-0.894,0.062925
8.15,38,-1.035,0.06468
8.15,39,-1.2209999999999999,0.06543500000000001
8.15,40,-1.401,0.0667
8.15,41,-1.5759999999999998,0.06721
8.2,0,12.276,0.295185
8.2,1,11.315999999999999,0.26794
8.2,2,10.710999999999999,0.254685
8.2,3,10.244000000000002,0.25359
8.2,4,9.839,0.25529
8.2,5,9.429,0.25706999999999997
8.2,6,9.019,0.250875
8.2,7,8.588,0.24180500000000002
8.2,8,8.164,0.229345
8.2,9,7.763999999999999,0.2167
8.2,10,6.954,0.195795
8.2,11,6.156000000000001,0.18005
8.2,12,5.454,0.164405
8.2,13,4.86,0.15039
8.2,14,4.335,0.134925
8.2,15,3.852,0.118745
8.2,16,3.444,0.102075
8.2,17,3.076,0.08340499999999999
8.2,18,2.7689999999999997,0.06096
8.2,19,2.4819999999999998,0.03172
8.2,20,2.235,0.0055
8.2,21,2.022,-0.011925
8.2,22,1.8330000000000002,-0.01731
8.2,23,1.7469999999999999,-0.019125
8.2,24,1.726,-0.019880000000000002
8.2,25,1.6640000000000001,-0.01841
8.2,26,1.355,-0.01004
8.2,27,1.044,0.004370000000000001
8.2,28,0.95,0.00935
8.2,29,0.5770000000000001,0.027780000000000003
8.2,30,0.32,0.03725
8.2,31,0.23,0.039985
8.2,32,-0.034,0.047965
8.2,33,-0.264,0.052454999999999995
8.2,34,-0.302,0.0537
8.2,35,-0.502,0.055945
8.2,36,-0.703,0.057945
8.2,37,-0.892,0.0607
8.2,38,-1.074,0.061454999999999996
8.2,39,-1.122,0.06121
8.2,40,-1.268,0.061720000000000004
8.2,41,-1.4369999999999998,0.061985000000000005
8.2,42,-1.518,0.06149500000000001
8.2,43,-1.5930000000000002,0.06125
8.2,44,-1.635,0.062005
8.2,45,-1.659,0.062495
8.2,46,-1.659,0.064985
8.2,47,-1.6280000000000001,0.068455
8.2,48,-1.604,0.071435
8.2,49,-1.59,0.073905
8.25,0,12.276,0.295185
8.25,1,11.315999999999999,0.26794
8.25,2,10.710999999999999,0.254685
8.25,3,10.244000000000002,0.25359
8.25,4,9.838,0.255535
8.25,5,9.427999999999999,0.25606999999999996
8.25,6,9.017999999999999,0.249875
8.25,7,8.587,0.24105
8.25,8,8.164,0.230345
8.25,9,7.763999999999999,0.2167
8.25,10,6.954,0.195795
8.25,11,6.156000000000001,0.180805
8.25,12,5.452999999999999,0.165405
8.25,13,4.8580000000000005,0.149635
8.25,14,4.333,0.134925
8.25,15,3.85,0.119745
8.25,16,3.44,0.10132000000000001
8.25,17,3.073,0.08340499999999999
8.25,18,2.764,0.060204999999999995
8.25,19,2.477,0.03172
8.25,20,2.229,0.0055
8.25,21,2.0140000000000002,-0.011925
8.25,22,1.8719999999999999,-0.01627
8.25,23,1.824,-0.017555
8.25,24,1.7369999999999999,-0.018615
8.25,25,1.651,-0.018655
8.25,26,1.337,-0.010284999999999999
8.25,27,1.158,-0.00159
8.25,28,0.92,0.009105
8.25,29,0.693,0.020309999999999998
8.25,30,0.366,0.032514999999999995
8.25,31,0.262,0.036005
8.25,32,0.078,0.041985
8.25,33,-0.153,0.04772
8.25,34,-0.36200000000000004,0.050964999999999996
8.25,35,-0.42700000000000005,0.051965
8.25,36,-0.58,0.053965
8.25,37,-0.768,0.055720000000000006
8.25,38,-0.9470000000000001,0.056229999999999995
8.25,39,-1.12,0.05674
8.25,40,-1.287,0.055760000000000004
8.25,41,-1.367,0.055514999999999995
8.25,42,-1.4409999999999998,0.055025
8.25,43,-1.462,0.055025
8.3,0,12.276,0.295185
8.3,1,11.315,0.267185
8.3,2,10.710999999999999,0.254685
8.3,3,10.244000000000002,0.25359
8.3,4,9.838,0.255535
8.3,5,9.427999999999999,0.25706999999999997
8.3,6,9.017999999999999,0.249875
8.3,7,8.587,0.24105
8.3,8,8.164,0.230345
8.3,9,7.763999999999999,0.217455
8.3,10,6.954,0.19555
